age,gender,level,value
64,Non-binary,Did not meet 2014 physical activity guidelines,0.0
64,Total,Met 2014 physical activity guidelines,52.8
64,Total,Did not meet 2014 physical activity guidelines,224.8
65,Man,Met 2014 physical activity guidelines,49.4
65,Man,Did not meet 2014 physical activity guidelines,79.4
65,Woman,Met 2014 physical activity guidelines,52.4
65,Woman,Did not meet 2014 physical activity guidelines,68.7
65,Non-binary,Met 2014 physical activity guidelines,0.0
65,Non-binary,Did not meet 2014 physical activity guidelines,0.0
65,Total,Met 2014 physical activity guidelines,102.2
65,Total,Did not meet 2014 physical activity guidelines,154.2
66,Man,Met 2014 physical activity guidelines,40.8
66,Man,Did not meet 2014 physical activity guidelines,65.3
66,Woman,Met 2014 physical activity guidelines,65.0
66,Woman,Did not meet 2014 physical activity guidelines,95.0
66,Non-binary,Met 2014 physical activity guidelines,0.0
66,Non-binary,Did not meet 2014 physical activity guidelines,0.0
66,Total,Met 2014 physical activity guidelines,107.3
66,Total,Did not meet 2014 physical activity guidelines,166.0
67,Man,Met 2014 physical activity guidelines,42.5
67,Man,Did not meet 2014 physical activity guidelines,80.4
67,Woman,Met 2014 physical activity guidelines,45.5
67,Woman,Did not meet 2014 physical activity guidelines,87.5
67,Non-binary,Met 2014 physical activity guidelines,0.0
67,Non-binary,Did not meet 2014 physical activity guidelines,0.0
67,Total,Met 2014 physical activity guidelines,91.5
67,Total,Did not meet 2014 physical activity guidelines,167.0
68,Man,Met 2014 physical activity guidelines,38.3
68,Man,Did not meet 2014 physical activity guidelines,65.1
68,Woman,Met 2014 physical activity guidelines,32.7
68,Woman,Did not meet 2014 physical activity guidelines,62.0
68,Non-binary,Met 2014 physical activity guidelines,0.0
68,Non-binary,Did not meet 2014 physical activity guidelines,0.0
68,Total,Met 2014 physical activity guidelines,75.1
68,Total,Did not meet 2014 physical activity guidelines,131.9
69,Man,Met 2014 physical activity guidelines,40.2
69,Man,Did not meet 2014 physical activity guidelines,55.1
69,Woman,Met 2014 physical activity guidelines,40.2
69,Woman,Did not meet 2014 physical activity guidelines,90.4
69,Non-binary,Met 2014 physical activity guidelines,0.0
69,Non-binary,Did not meet 2014 physical activity guidelines,0.0
69,Total,Met 2014 physical activity guidelines,86.1
69,Total,Did not meet 2014 physical activity guidelines,147.8
70,Man,Met 2014 physical activity guidelines,55.7
70,Man,Did not meet 2014 physical activity guidelines,65.2
70,Woman,Met 2014 physical activity guidelines,45.8
70,Woman,Did not meet 2014 physical activity guidelines,80.5
70,Non-binary,Met 2014 physical activity guidelines,0.0
70,Non-binary,Did not meet 2014 physical activity guidelines,0.0
70,Total,Met 2014 physical activity guidelines,106.2
70,Total,Did not meet 2014 physical activity guidelines,141.3
71,Man,Met 2014 physical activity guidelines,37.9
71,Man,Did not meet 2014 physical activity guidelines,64.8
71,Woman,Met 2014 physical activity guidelines,49.3
71,Woman,Did not meet 2014 physical activity guidelines,74.0
71,Non-binary,Met 2014 physical activity guidelines,0.0
71,Non-binary,Did not meet 2014 physical activity guidelines,0.0
71,Total,Met 2014 physical activity guidelines,84.4
71,Total,Did not meet 2014 physical activity guidelines,134.9
72,Man,Met 2014 physical activity guidelines,40.6
72,Man,Did not meet 2014 physical activity guidelines,56.6
72,Woman,Met 2014 physical activity guidelines,20.9
72,Woman,Did not meet 2014 physical activity guidelines,70.3
72,Non-binary,Met 2014 physical activity guidelines,0.0
72,Non-binary,Did not meet 2014 physical activity guidelines,0.0
72,Total,Met 2014 physical activity guidelines,68.3
72,Total,Did not meet 2014 physical activity guidelines,123.7
73,Man,Met 2014 physical activity guidelines,44.4
73,Man,Did not meet 2014 physical activity guidelines,64.7
73,Woman,Met 2014 physical activity guidelines,48.1
73,Woman,Did not meet 2014 physical activity guidelines,58.5
73,Non-binary,Met 2014 physical activity guidelines,0.0
73,Non-binary,Did not meet 2014 physical activity guidelines,0.0
73,Total,Met 2014 physical activity guidelines,93.8
73,Total,Did not meet 2014 physical activity guidelines,119.8
74,Man,Met 2014 physical activity guidelines,35.5
74,Man,Did not meet 2014 physical activity guidelines,76.2
74,Woman,Met 2014 physical activity guidelines,26.7
74,Woman,Did not meet 2014 physical activity guidelines,62.5
74,Non-binary,Met 2014 physical activity guidelines,0.0
74,Non-binary,Did not meet 2014 physical activity guidelines,0.0
74,Total,Met 2014 physical activity guidelines,61.1
74,Total,Did not meet 2014 physical activity guidelines,136.3
75,Man,Met 2014 physical activity guidelines,20.5
75,Man,Did not meet 2014 physical activity guidelines,73.1
75,Woman,Met 2014 physical activity guidelines,32.4
75,Woman,Did not meet 2014 physical activity guidelines,65.9
75,Non-binary,Met 2014 physical activity guidelines,0.0
75,Non-binary,Did not meet 2014 physical activity guidelines,0.0
75,Total,Met 2014 physical activity guidelines,55.9
75,Total,Did not meet 2014 physical activity guidelines,142.8
76,Man,Met 2014 physical activity guidelines,39.4
76,Man,Did not meet 2014 physical activity guidelines,51.5
76,Woman,Met 2014 physical activity guidelines,20.4
76,Woman,Did not meet 2014 physical activity guidelines,69.0
76,Non-binary,Met 2014 physical activity guidelines,0.0
76,Non-binary,Did not meet 2014 physical activity guidelines,0.0
76,Total,Met 2014 physical activity guidelines,55.8
76,Total,Did not meet 2014 physical activity guidelines,124.2
77,Man,Met 2014 physical activity guidelines,25.7
77,Man,Did not meet 2014 physical activity guidelines,49.5
77,Woman,Met 2014 physical activity guidelines,29.9
77,Woman,Did not meet 2014 physical activity guidelines,65.7
77,Non-binary,Met 2014 physical activity guidelines,0.0
77,Non-binary,Did not meet 2014 physical activity guidelines,0.0
77,Total,Met 2014 physical activity guidelines,54.4
77,Total,Did not meet 2014 physical activity guidelines,116.1
78,Man,Met 2014 physical activity guidelines,26.9
78,Man,Did not meet 2014 physical activity guidelines,50.3
78,Woman,Met 2014 physical activity guidelines,22.2
78,Woman,Did not meet 2014 physical activity guidelines,65.4
78,Non-binary,Met 2014 physical activity guidelines,0.0
78,Non-binary,Did not meet 2014 physical activity guidelines,0.0
78,Total,Met 2014 physical activity guidelines,55.3
78,Total,Did not meet 2014 physical activity guidelines,120.5
79,Man,Met 2014 physical activity guidelines,20.8
79,Man,Did not meet 2014 physical activity guidelines,35.2
79,Woman,Met 2014 physical activity guidelines,25.9
79,Woman,Did not meet 2014 physical activity guidelines,57.3
79,Non-binary,Met 2014 physical activity guidelines,0.0
79,Non-binary,Did not meet 2014 physical activity guidelines,0.0
79,Total,Met 2014 physical activity guidelines,52.6
79,Total,Did not meet 2014 physical activity guidelines,90.2
80,Man,Met 2014 physical activity guidelines,24.4
80,Man,Did not meet 2014 physical activity guidelines,39.2
80,Woman,Met 2014 physical activity guidelines,16.6
80,Woman,Did not meet 2014 physical activity guidelines,43.9
80,Non-binary,Met 2014 physical activity guidelines,0.0
80,Non-binary,Did not meet 2014 physical activity guidelines,0.0
80,Total,Met 2014 physical activity guidelines,43.7
80,Total,Did not meet 2014 physical activity guidelines,77.2
81,Man,Met 2014 physical activity guidelines,16.6
81,Man,Did not meet 2014 physical activity guidelines,49.5
81,Woman,Met 2014 physical activity guidelines,18.4
81,Woman,Did not meet 2014 physical activity guidelines,45.8
81,Non-binary,Met 2014 physical activity guidelines,0.0
81,Non-binary,Did not meet 2014 physical activity guidelines,0.0
81,Total,Met 2014 physical activity guidelines,37.4
81,Total,Did not meet 2014 physical activity guidelines,96.7
82,Man,Met 2014 physical activity guidelines,17.0
82,Man,Did not meet 2014 physical activity guidelines,35.9
82,Woman,Met 2014 physical activity guidelines,4.7
82,Woman,Did not meet 2014 physical activity guidelines,26.0
82,Non-binary,Met 2014 physical activity guidelines,0.0
82,Non-binary,Did not meet 2014 physical activity guidelines,0.0
82,Total,Met 2014 physical activity guidelines,23.3
82,Total,Did not meet 2014 physical activity guidelines,64.8
83,Man,Met 2014 physical activity guidelines,4.8
83,Man,Did not meet 2014 physical activity guidelines,43.2
83,Woman,Met 2014 physical activity guidelines,5.8
83,Woman,Did not meet 2014 physical activity guidelines,41.9
83,Non-binary,Met 2014 physical activity guidelines,0.0
83,Non-binary,Did not meet 2014 physical activity guidelines,0.0
83,Total,Met 2014 physical activity guidelines,12.2
83,Total,Did not meet 2014 physical activity guidelines,82.8
84,Man,Met 2014 physical activity guidelines,7.5
84,Man,Did not meet 2014 physical activity guidelines,15.7
84,Woman,Met 2014 physical activity guidelines,7.8
84,Woman,Did not meet 2014 physical activity guidelines,32.4
84,Non-binary,Met 2014 physical activity guidelines,0.0
84,Non-binary,Did not meet 2014 physical activity guidelines,0.0
84,Total,Met 2014 physical activity guidelines,14.5
84,Total,Did not meet 2014 physical activity guidelines,54.2
85,Man,Met 2014 physical activity guidelines,11.5
85,Man,Did not meet 2014 physical activity guidelines,15.5
85,Woman,Met 2014 physical activity guidelines,6.7
85,Woman,Did not meet 2014 physical activity guidelines,37.2
85,Non-binary,Met 2014 physical activity guidelines,0.0
85,Non-binary,Did not meet 2014 physical activity guidelines,0.0
85,Total,Met 2014 physical activity guidelines,13.9
85,Total,Did not meet 2014 physical activity guidelines,58.3
86,Man,Met 2014 physical activity guidelines,6.5
86,Man,Did not meet 2014 physical activity guidelines,8.7
86,Woman,Met 2014 physical activity guidelines,6.9
86,Woman,Did not meet 2014 physical activity guidelines,32.9
86,Non-binary,Met 2014 physical activity guidelines,0.0
86,Non-binary,Did not meet 2014 physical activity guidelines,0.0
86,Total,Met 2014 physical activity guidelines,16.2
86,Total,Did not meet 2014 physical activity guidelines,40.5
87,Man,Met 2014 physical activity guidelines,5.0
87,Man,Did not meet 2014 physical activity guidelines,18.7
87,Woman,Met 2014 physical activity guidelines,4.0
87,Woman,Did not meet 2014 physical activity guidelines,13.4
87,Non-binary,Met 2014 physical activity guidelines,0.0
87,Non-binary,Did not meet 2014 physical activity guidelines,0.0
87,Total,Met 2014 physical activity guidelines,8.2
87,Total,Did not meet 2014 physical activity guidelines,31.2
88,Man,Met 2014 physical activity guidelines,3.8
88,Man,Did not meet 2014 physical activity guidelines,13.7
88,Woman,Met 2014 physical activity guidelines,6.5
88,Woman,Did not meet 2014 physical activity guidelines,18.4
88,Non-binary,Met 2014 physical activity guidelines,0.0
88,Non-binary,Did not meet 2014 physical activity guidelines,0.0
88,Total,Met 2014 physical activity guidelines,11.2
88,Total,Did not meet 2014 physical activity guidelines,28.2
89,Man,Met 2014 physical activity guidelines,0.0
89,Man,Did not meet 2014 physical activity guidelines,18.9
89,Woman,Met 2014 physical activity guidelines,10.1
89,Woman,Did not meet 2014 physical activity guidelines,13.7
89,Non-binary,Met 2014 physical activity guidelines,0.0
89,Non-binary,Did not meet 2014 physical activity guidelines,0.0
89,Total,Met 2014 physical activity guidelines,9.8
89,Total,Did not meet 2014 physical activity guidelines,33.8
90,Man,Met 2014 physical activity guidelines,2.2
90,Man,Did not meet 2014 physical activity guidelines,2.5
90,Woman,Met 2014 physical activity guidelines,1.8
90,Woman,Did not meet 2014 physical activity guidelines,6.7
90,Non-binary,Met 2014 physical activity guidelines,0.0
90,Non-binary,Did not meet 2014 physical activity guidelines,0.0
90,Total,Met 2014 physical activity guidelines,2.6
90,Total,Did not meet 2014 physical activity guidelines,9.9
91,Man,Met 2014 physical activity guidelines,0.0
91,Man,Did not meet 2014 physical activity guidelines,9.9
91,Woman,Met 2014 physical activity guidelines,2.3
91,Woman,Did not meet 2014 physical activity guidelines,14.0
91,Non-binary,Met 2014 physical activity guidelines,0.0
91,Non-binary,Did not meet 2014 physical activity guidelines,0.0
91,Total,Met 2014 physical activity guidelines,11.7
91,Total,Did not meet 2014 physical activity guidelines,18.6
92,Man,Met 2014 physical activity guidelines,0.0
92,Man,Did not meet 2014 physical activity guidelines,3.5
92,Woman,Met 2014 physical activity guidelines,0.0
92,Woman,Did not meet 2014 physical activity guidelines,10.2
92,Non-binary,Met 2014 physical activity guidelines,0.0
92,Non-binary,Did not meet 2014 physical activity guidelines,0.0
92,Total,Met 2014 physical activity guidelines,0.0
92,Total,Did not meet 2014 physical activity guidelines,11.5
93,Man,Met 2014 physical activity guidelines,0.0
93,Man,Did not meet 2014 physical activity guidelines,4.6
93,Woman,Met 2014 physical activity guidelines,0.0
93,Woman,Did not meet 2014 physical activity guidelines,2.8
93,Non-binary,Met 2014 physical activity guidelines,0.0
93,Non-binary,Did not meet 2014 physical activity guidelines,0.0
93,Total,Met 2014 physical activity guidelines,0.0
93,Total,Did not meet 2014 physical activity guidelines,5.2
94,Man,Met 2014 physical activity guidelines,0.0
94,Man,Did not meet 2014 physical activity guidelines,0.0
94,Woman,Met 2014 physical activity guidelines,0.0
94,Woman,Did not meet 2014 physical activity guidelines,6.5
94,Non-binary,Met 2014 physical activity guidelines,0.0
94,Non-binary,Did not meet 2014 physical activity guidelines,0.0
94,Total,Met 2014 physical activity guidelines,0.0
94,Total,Did not meet 2014 physical activity guidelines,10.3
95,Man,Met 2014 physical activity guidelines,0.0
95,Man,Did not meet 2014 physical activity guidelines,0.0
95,Woman,Met 2014 physical activity guidelines,0.0
95,Woman,Did not meet 2014 physical activity guidelines,0.0
95,Non-binary,Met 2014 physical activity guidelines,0.0
95,Non-binary,Did not meet 2014 physical activity guidelines,0.0
95,Total,Met 2014 physical activity guidelines,0.0
95,Total,Did not meet 2014 physical activity guidelines,4.4
96,Man,Met 2014 physical activity guidelines,0.0
96,Man,Did not meet 2014 physical activity guidelines,0.0
96,Woman,Met 2014 physical activity guidelines,0.0
96,Woman,Did not meet 2014 physical activity guidelines,4.6
96,Non-binary,Met 2014 physical activity guidelines,0.0
96,Non-binary,Did not meet 2014 physical activity guidelines,0.0
96,Total,Met 2014 physical activity guidelines,0.0
96,Total,Did not meet 2014 physical activity guidelines,6.1
97,Man,Met 2014 physical activity guidelines,0.0
97,Man,Did not meet 2014 physical activity guidelines,0.0
97,Woman,Met 2014 physical activity guidelines,0.0
97,Woman,Did not meet 2014 physical activity guidelines,3.7
97,Non-binary,Met 2014 physical activity guidelines,0.0
97,Non-binary,Did not meet 2014 physical activity guidelines,0.0
97,Total,Met 2014 physical activity guidelines,0.0
97,Total,Did not meet 2014 physical activity guidelines,3.7
98,Man,Met 2014 physical activity guidelines,0.0
98,Man,Did not meet 2014 physical activity guidelines,0.0
98,Woman,Met 2014 physical activity guidelines,0.0
98,Woman,Did not meet 2014 physical activity guidelines,8.1
98,Non-binary,Met 2014 physical activity guidelines,0.0
98,Non-binary,Did not meet 2014 physical activity guidelines,0.0
98,Total,Met 2014 physical activity guidelines,0.0
98,Total,Did not meet 2014 physical activity guidelines,9.5
99,Man,Met 2014 physical activity guidelines,0.0
99,Man,Did not meet 2014 physical activity guidelines,0.0
99,Woman,Met 2014 physical activity guidelines,0.0
99,Woman,Did not meet 2014 physical activity guidelines,2.0
99,Non-binary,Met 2014 physical activity guidelines,0.0
99,Non-binary,Did not meet 2014 physical activity guidelines,0.0
99,Total,Met 2014 physical activity guidelines,0.0
99,Total,Did not meet 2014 physical activity guidelines,2.9
