age,nhs_abs_condition__all_conditions,nhs_abs_condition__no_condition,nhs_activity__did_not_meet_2014_physical_activity_guidelines,nhs_activity__met_2014_physical_activity_guidelines,nhs_alcohol__consumed_alcohol_12_or_more_months_ago,nhs_alcohol__did_not_exceed_guideline,nhs_alcohol__exceeded_guideline,nhs_alcohol__never_consumed_alcohol,nhs_alcohol__risk_level_not_known,nhs_alcohol__time_since_last_consumed_alcohol_not_known,nhs_bmi__normal_range,nhs_bmi__normal_range_adult_only,nhs_bmi__obese_class_1,nhs_bmi__obese_class_2_adult_only,nhs_bmi__obese_class_3_adult_only,nhs_bmi__overweight,nhs_bmi__underweight_class_1,nhs_bmi__underweight_class_2,nhs_bmi__underweight_class_3,nhs_comorbidity_all_condition__certain_conditions_originating_in_the_perinatal_period,nhs_comorbidity_all_condition__certain_infectious_and_parasitic_diseases,nhs_comorbidity_all_condition__codes_for_special_purposes,nhs_comorbidity_all_condition__congenital_malformations_deformations_and_chromosomal_abnormalities,nhs_comorbidity_all_condition__diseases_of_genito_urinary_system,nhs_comorbidity_all_condition__diseases_of_the_blood_and_blood_forming_organs,nhs_comorbidity_all_condition__diseases_of_the_circulatory_system,nhs_comorbidity_all_condition__diseases_of_the_digestive_system,nhs_comorbidity_all_condition__diseases_of_the_ear_and_mastoid_process,nhs_comorbidity_all_condition__diseases_of_the_eye_and_adnexa,nhs_comorbidity_all_condition__diseases_of_the_musculoskeletal_system_and_connective_tissue,nhs_comorbidity_all_condition__diseases_of_the_nervous_system,nhs_comorbidity_all_condition__diseases_of_the_respiratory_system,nhs_comorbidity_all_condition__diseases_of_the_skin_and_subcutaneous_tissue,nhs_comorbidity_all_condition__endocrine_nutritional_and_metabolic_disorders,nhs_comorbidity_all_condition__injury_poisoning_and_certain_other_consequences_of_external_causes,nhs_comorbidity_all_condition__mental_and_behavioural_disorders,nhs_comorbidity_all_condition__neoplasms,nhs_comorbidity_all_condition__pregnancy_childbrith_and_the_puerperium,nhs_comorbidity_all_condition__symptoms_signs_and_conditions_not_elsewhere_classified,nhs_comorbidity_no_condition__no_condition,nhs_population__total,nhs_seifa__decile_1_lowest,nhs_seifa__decile_10_highest,nhs_seifa__decile_2,nhs_seifa__decile_3,nhs_seifa__decile_4,nhs_seifa__decile_5,nhs_seifa__decile_6,nhs_seifa__decile_7,nhs_seifa__decile_8,nhs_seifa__decile_9,nhs_smoking__current_daily_smoker,nhs_smoking__current_non_smoker,nhs_smoking__current_smoker_other,nhs_states__australian_capital_territory,nhs_states__new_south_wales,nhs_states__northern_territory,nhs_states__other_territories,nhs_states__outside_australia,nhs_states__queensland,nhs_states__south_australia,nhs_states__tasmania,nhs_states__victoria,nhs_states__western_australia,nhs_abs_condition__all_conditions_rate,nhs_abs_condition__no_condition_rate,nhs_activity__did_not_meet_2014_physical_activity_guidelines_rate,nhs_activity__met_2014_physical_activity_guidelines_rate,nhs_alcohol__consumed_alcohol_12_or_more_months_ago_rate,nhs_alcohol__did_not_exceed_guideline_rate,nhs_alcohol__exceeded_guideline_rate,nhs_alcohol__never_consumed_alcohol_rate,nhs_alcohol__risk_level_not_known_rate,nhs_alcohol__time_since_last_consumed_alcohol_not_known_rate,nhs_bmi__normal_range_rate,nhs_bmi__normal_range_adult_only_rate,nhs_bmi__obese_class_1_rate,nhs_bmi__obese_class_2_adult_only_rate,nhs_bmi__obese_class_3_adult_only_rate,nhs_bmi__overweight_rate,nhs_bmi__underweight_class_1_rate,nhs_bmi__underweight_class_2_rate,nhs_bmi__underweight_class_3_rate,nhs_comorbidity_all_condition__certain_conditions_originating_in_the_perinatal_period_rate,nhs_comorbidity_all_condition__certain_infectious_and_parasitic_diseases_rate,nhs_comorbidity_all_condition__codes_for_special_purposes_rate,nhs_comorbidity_all_condition__congenital_malformations_deformations_and_chromosomal_abnormalities_rate,nhs_comorbidity_all_condition__diseases_of_genito_urinary_system_rate,nhs_comorbidity_all_condition__diseases_of_the_blood_and_blood_forming_organs_rate,nhs_comorbidity_all_condition__diseases_of_the_circulatory_system_rate,nhs_comorbidity_all_condition__diseases_of_the_digestive_system_rate,nhs_comorbidity_all_condition__diseases_of_the_ear_and_mastoid_process_rate,nhs_comorbidity_all_condition__diseases_of_the_eye_and_adnexa_rate,nhs_comorbidity_all_condition__diseases_of_the_musculoskeletal_system_and_connective_tissue_rate,nhs_comorbidity_all_condition__diseases_of_the_nervous_system_rate,nhs_comorbidity_all_condition__diseases_of_the_respiratory_system_rate,nhs_comorbidity_all_condition__diseases_of_the_skin_and_subcutaneous_tissue_rate,nhs_comorbidity_all_condition__endocrine_nutritional_and_metabolic_disorders_rate,nhs_comorbidity_all_condition__injury_poisoning_and_certain_other_consequences_of_external_causes_rate,nhs_comorbidity_all_condition__mental_and_behavioural_disorders_rate,nhs_comorbidity_all_condition__neoplasms_rate,nhs_comorbidity_all_condition__pregnancy_childbrith_and_the_puerperium_rate,nhs_comorbidity_all_condition__symptoms_signs_and_conditions_not_elsewhere_classified_rate,nhs_comorbidity_no_condition__no_condition_rate,nhs_seifa__decile_1_lowest_rate,nhs_seifa__decile_10_highest_rate,nhs_seifa__decile_2_rate,nhs_seifa__decile_3_rate,nhs_seifa__decile_4_rate,nhs_seifa__decile_5_rate,nhs_seifa__decile_6_rate,nhs_seifa__decile_7_rate,nhs_seifa__decile_8_rate,nhs_seifa__decile_9_rate,nhs_smoking__current_daily_smoker_rate,nhs_smoking__current_non_smoker_rate,nhs_smoking__current_smoker_other_rate,nhs_states__australian_capital_territory_rate,nhs_states__new_south_wales_rate,nhs_states__northern_territory_rate,nhs_states__other_territories_rate,nhs_states__outside_australia_rate,nhs_states__queensland_rate,nhs_states__south_australia_rate,nhs_states__tasmania_rate,nhs_states__victoria_rate,nhs_states__western_australia_rate
82,86.2,0.0,64.8,23.3,25.5,35.8,2.8,14.3,0.0,0.0,2.9,16.5,16.2,8.7,3.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,8.2,0.0,68.0,10.6,57.6,76.6,63.6,4.2,31.8,3.2,55.7,13.5,28.8,61.3,0.0,39.2,0.0,86.2,2.8,5.2,13.8,9.1,3.3,8.8,23.5,4.5,4.6,7.6,3.3,79.7,0.0,0.6,29.2,0.0,0.0,0.0,20.1,3.9,3.2,8.6,8.8,1.0,0.0,0.7517401392111368,0.2703016241299304,0.29582366589327147,0.4153132250580046,0.03248259860788863,0.16589327146171695,0.0,0.0,0.033642691415313224,0.191415313225058,0.1879350348027842,0.10092807424593966,0.04060324825986079,0.37122969837587005,0.0,0.0,0.0,0.0,0.0,0.0,0.042923433874709975,0.09512761020881669,0.0,0.7888631090487239,0.12296983758700696,0.6682134570765661,0.8886310904872389,0.7378190255220417,0.048723897911832945,0.36890951276102085,0.037122969837587005,0.6461716937354989,0.15661252900232017,0.33410672853828305,0.7111368909512761,0.0,0.45475638051044087,0.0,0.03248259860788863,0.060324825986078884,0.16009280742459397,0.10556844547563804,0.0382830626450116,0.10208816705336428,0.27262180974477956,0.052204176334106726,0.05336426914153131,0.08816705336426914,0.0382830626450116,0.9245939675174014,0.0,0.0069605568445475635,0.3387470997679814,0.0,0.0,0.0,0.23317865429234338,0.04524361948955916,0.037122969837587005,0.09976798143851508,0.10208816705336428
83,89.9,0.0,82.8,12.2,17.3,41.1,11.3,22.0,0.0,0.0,0.0,18.1,24.2,1.8,8.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.1,74.2,13.2,50.2,88.8,64.9,6.4,41.6,5.4,36.0,20.4,21.4,51.7,0.0,27.5,0.0,89.9,3.6,7.2,11.0,21.4,11.5,6.6,14.8,11.5,1.1,9.1,4.3,84.4,0.0,0.0,24.5,0.6,0.0,0.0,30.3,7.9,2.3,9.0,6.9,1.0,0.0,0.9210233592880978,0.13570634037819798,0.19243604004449388,0.457174638487208,0.12569521690767518,0.2447163515016685,0.0,0.0,0.0,0.20133481646273638,0.26918798665183535,0.020022246941045607,0.0889877641824249,0.4471635150166852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045606229143492764,0.012235817575083427,0.8253615127919911,0.14682981090100108,0.5583982202447163,0.9877641824249165,0.7219132369299222,0.07119021134593993,0.46273637374860954,0.060066740823136816,0.4004449388209121,0.2269187986651835,0.23804226918798663,0.575083426028921,0.0,0.30589543937708563,0.0,0.04004449388209121,0.08008898776418243,0.12235817575083426,0.23804226918798663,0.12791991101223582,0.07341490545050054,0.1646273637374861,0.12791991101223582,0.012235817575083427,0.10122358175750833,0.04783092324805339,0.9388209121245829,0.0,0.0,0.27252502780867627,0.006674082313681868,0.0,0.0,0.33704115684093433,0.0878754171301446,0.02558398220244716,0.10011123470522802,0.07675194660734148
84,62.1,0.0,54.2,14.5,22.8,29.4,0.0,6.9,0.0,4.5,0.0,25.4,15.2,0.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,48.0,2.1,25.5,61.4,46.1,4.7,22.0,3.0,38.9,9.6,10.9,21.2,0.0,29.3,0.0,62.1,4.2,2.0,6.0,7.1,5.8,12.8,2.8,2.4,13.0,14.8,0.0,63.7,0.0,0.0,21.6,0.0,0.0,0.0,6.0,6.4,1.7,20.0,8.1,1.0,0.0,0.8727858293075684,0.23349436392914652,0.3671497584541063,0.47342995169082125,0.0,0.11111111111111112,0.0,0.07246376811594203,0.0,0.40901771336553944,0.24476650563607083,0.0,0.0,0.41223832528180354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322061191626409,0.030595813204508854,0.7729468599033816,0.033816425120772944,0.4106280193236715,0.9887278582930756,0.7423510466988728,0.07568438003220612,0.35426731078904994,0.04830917874396135,0.6264090177133655,0.15458937198067632,0.17552334943639292,0.3413848631239935,0.0,0.4718196457326892,0.0,0.06763285024154589,0.0322061191626409,0.0966183574879227,0.1143317230273752,0.09339774557165861,0.20611916264090177,0.04508856682769726,0.03864734299516908,0.20933977455716585,0.23832528180354268,0.0,1.0257648953301128,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0966183574879227,0.10305958132045089,0.027375201288244767,0.322061191626409,0.13043478260869565
85,76.0,0.0,58.3,13.9,23.9,38.3,3.1,5.7,0.0,0.0,0.0,22.1,11.8,0.0,3.2,32.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,20.1,66.4,5.7,31.0,67.3,64.6,11.4,22.4,4.4,32.9,17.4,27.7,35.4,0.0,29.9,0.0,76.0,2.0,19.4,12.2,10.5,10.3,3.3,4.5,8.1,4.3,2.9,0.9,74.5,0.0,0.8,32.0,0.0,0.0,0.0,5.9,11.8,1.9,10.0,10.9,1.0,0.0,0.7671052631578947,0.18289473684210528,0.3144736842105263,0.5039473684210526,0.04078947368421053,0.075,0.0,0.0,0.0,0.29078947368421054,0.15526315789473685,0.0,0.042105263157894736,0.42105263157894735,0.07105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.1105263157894737,0.26447368421052636,0.8736842105263158,0.075,0.40789473684210525,0.8855263157894736,0.85,0.15,0.29473684210526313,0.05789473684210527,0.4328947368421052,0.22894736842105262,0.3644736842105263,0.46578947368421053,0.0,0.39342105263157895,0.0,0.02631578947368421,0.2552631578947368,0.16052631578947368,0.13815789473684212,0.1355263157894737,0.043421052631578944,0.05921052631578947,0.10657894736842105,0.05657894736842105,0.038157894736842106,0.011842105263157895,0.9802631578947368,0.0,0.010526315789473684,0.42105263157894735,0.0,0.0,0.0,0.07763157894736843,0.15526315789473685,0.024999999999999998,0.13157894736842105,0.14342105263157895
86,52.3,0.0,40.5,16.2,9.1,27.9,10.2,5.9,0.0,0.0,0.0,8.0,17.9,9.7,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,40.9,7.0,33.0,44.3,30.6,0.0,15.3,0.0,35.3,13.2,15.8,18.8,0.0,22.0,0.0,57.7,10.3,2.2,0.8,3.5,11.7,7.2,3.3,7.8,0.0,10.2,0.0,57.5,0.0,0.6,16.7,0.0,0.0,0.0,9.0,3.8,2.7,14.2,8.5,0.9064124783362217,0.0,0.7019064124783362,0.28076256499133445,0.1577123050259965,0.48353552859618715,0.17677642980935873,0.1022530329289428,0.0,0.0,0.0,0.1386481802426343,0.3102253032928942,0.16811091854419408,0.0,0.29462738301559793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218370883882149,0.0,0.7088388214904678,0.12131715771230502,0.5719237435008665,0.7677642980935875,0.5303292894280762,0.0,0.2651646447140381,0.0,0.6117850953206239,0.2287694974003466,0.2738301559792028,0.3258232235701906,0.0,0.38128249566724437,0.0,0.17850953206239167,0.03812824956672444,0.01386481802426343,0.06065857885615251,0.20277296360485267,0.12478336221837089,0.05719237435008665,0.13518197573656845,0.0,0.17677642980935873,0.0,0.9965337954939341,0.0,0.010398613518197573,0.28942807625649913,0.0,0.0,0.0,0.1559792027729636,0.0658578856152513,0.04679376083188908,0.2461005199306759,0.14731369150779897
87,42.5,0.0,31.2,8.2,11.3,20.3,3.4,2.8,0.0,3.2,0.0,15.6,6.5,1.8,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,5.1,28.9,38.1,26.1,2.3,15.4,0.0,17.4,1.6,5.4,22.5,0.0,7.2,0.0,42.5,5.9,0.0,6.3,1.0,7.7,14.0,3.9,3.2,2.9,6.6,0.0,41.0,0.0,0.5,10.4,0.3,0.0,0.0,10.8,3.6,1.8,14.6,4.5,1.0,0.0,0.7341176470588235,0.19294117647058823,0.2658823529411765,0.4776470588235294,0.08,0.06588235294117646,0.0,0.07529411764705883,0.0,0.36705882352941177,0.15294117647058825,0.042352941176470586,0.0,0.4329411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.0,0.7529411764705882,0.12,0.6799999999999999,0.8964705882352941,0.6141176470588235,0.05411764705882353,0.3623529411764706,0.0,0.4094117647058823,0.037647058823529415,0.12705882352941178,0.5294117647058824,0.0,0.16941176470588235,0.0,0.1388235294117647,0.0,0.14823529411764705,0.023529411764705882,0.1811764705882353,0.32941176470588235,0.09176470588235294,0.07529411764705883,0.06823529411764706,0.1552941176470588,0.0,0.9647058823529412,0.0,0.011764705882352941,0.2447058823529412,0.007058823529411764,0.0,0.0,0.25411764705882356,0.08470588235294117,0.042352941176470586,0.34352941176470586,0.10588235294117647
88,38.9,0.0,28.2,11.2,5.8,22.6,7.2,2.4,0.0,0.0,5.0,9.2,9.3,8.9,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,29.7,13.9,35.0,31.6,34.6,0.0,19.7,0.0,26.1,3.2,5.1,18.9,0.0,16.6,0.0,38.9,4.5,11.4,5.9,0.0,8.3,2.2,2.6,6.5,1.8,4.4,0.0,41.1,0.0,0.6,13.3,0.0,0.0,0.0,8.5,1.7,0.8,14.6,0.0,1.0,0.0,0.724935732647815,0.2879177377892031,0.14910025706940874,0.5809768637532134,0.18508997429305915,0.061696658097686374,0.0,0.0,0.12853470437017994,0.23650385604113108,0.23907455012853474,0.22879177377892032,0.0,0.34704370179948585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059125964010283,0.0,0.7634961439588689,0.3573264781491003,0.8997429305912596,0.8123393316195373,0.8894601542416453,0.0,0.506426735218509,0.0,0.6709511568123394,0.08226221079691518,0.13110539845758354,0.4858611825192802,0.0,0.4267352185089975,0.0,0.11568123393316196,0.2930591259640103,0.15167095115681237,0.0,0.21336760925449874,0.05655526992287918,0.06683804627249358,0.16709511568123395,0.04627249357326479,0.11311053984575836,0.0,1.0565552699228793,0.0,0.015424164524421594,0.3419023136246787,0.0,0.0,0.0,0.2185089974293059,0.043701799485861184,0.020565552699228794,0.37532133676092544,0.0
89,36.1,0.0,33.8,9.8,6.5,20.4,15.3,3.2,0.0,0.0,0.0,10.3,3.2,0.0,0.0,23.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,29.5,4.5,19.7,37.3,31.2,0.0,21.1,0.0,18.6,9.0,4.7,17.3,0.0,6.9,0.0,36.1,0.0,2.1,9.0,3.4,7.8,2.4,1.5,1.9,2.4,10.5,0.0,36.1,0.0,0.9,7.9,0.0,0.0,0.0,0.0,1.7,0.3,13.5,3.0,1.0,0.0,0.9362880886426591,0.27146814404432135,0.18005540166204986,0.5650969529085872,0.42382271468144045,0.0886426592797784,0.0,0.0,0.0,0.2853185595567867,0.0886426592797784,0.0,0.0,0.6398891966759003,0.036011080332409975,0.0,0.0,0.0,0.0,0.0,0.0,0.12742382271468142,0.0,0.817174515235457,0.12465373961218836,0.5457063711911357,1.0332409972299168,0.8642659279778393,0.0,0.5844875346260388,0.0,0.5152354570637119,0.2493074792243767,0.13019390581717452,0.4792243767313019,0.0,0.19113573407202217,0.0,0.0,0.05817174515235457,0.2493074792243767,0.09418282548476453,0.21606648199445982,0.06648199445983378,0.04155124653739612,0.05263157894736842,0.06648199445983378,0.29085872576177285,0.0,1.0,0.0,0.024930747922437674,0.2188365650969529,0.0,0.0,0.0,0.0,0.047091412742382266,0.008310249307479223,0.3739612188365651,0.08310249307479224
90,13.8,0.0,9.9,2.6,4.3,5.2,2.8,4.1,0.0,0.0,1.7,9.6,0.9,1.8,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,6.1,12.5,9.6,0.0,2.8,0.0,8.1,2.2,2.6,8.3,0.0,3.5,0.0,13.8,1.8,1.2,0.0,0.0,2.5,0.0,1.9,3.4,0.0,3.1,0.0,13.8,0.0,0.5,4.7,0.4,0.0,0.0,0.0,3.4,0.0,0.0,2.7,1.0,0.0,0.717391304347826,0.18840579710144928,0.3115942028985507,0.37681159420289856,0.20289855072463767,0.29710144927536225,0.0,0.0,0.12318840579710144,0.6956521739130435,0.06521739130434782,0.13043478260869565,0.0,0.25362318840579706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.44202898550724634,0.9057971014492753,0.6956521739130435,0.0,0.20289855072463767,0.0,0.5869565217391304,0.15942028985507248,0.18840579710144928,0.6014492753623188,0.0,0.25362318840579706,0.0,0.13043478260869565,0.08695652173913043,0.0,0.0,0.18115942028985507,0.0,0.13768115942028983,0.24637681159420288,0.0,0.2246376811594203,0.0,1.0,0.0,0.036231884057971016,0.34057971014492755,0.028985507246376812,0.0,0.0,0.0,0.24637681159420288,0.0,0.0,0.1956521739130435
91,27.6,0.0,18.6,11.7,4.9,16.3,3.7,4.2,0.0,0.0,0.0,11.5,3.9,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,3.8,15.4,27.6,16.8,0.0,11.8,0.0,11.5,5.0,5.0,11.0,0.0,3.3,0.0,27.6,4.8,0.0,2.6,1.5,0.0,0.0,0.0,0.0,0.0,6.4,0.0,27.6,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.2,0.9,6.6,0.0,1.0,0.0,0.6739130434782609,0.4239130434782608,0.17753623188405798,0.5905797101449275,0.13405797101449277,0.15217391304347827,0.0,0.0,0.0,0.41666666666666663,0.14130434782608695,0.0,0.0,0.04710144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557971014492754,0.13768115942028983,0.5579710144927537,1.0,0.6086956521739131,0.0,0.427536231884058,0.0,0.41666666666666663,0.18115942028985507,0.18115942028985507,0.39855072463768115,0.0,0.11956521739130434,0.0,0.17391304347826086,0.0,0.09420289855072464,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,1.0,0.0,0.0,0.14492753623188406,0.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.03260869565217391,0.23913043478260868,0.0
92,18.9,0.0,11.5,0.0,3.7,6.1,0.0,2.6,0.0,0.0,0.0,9.1,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,13.9,0.0,15.4,17.3,15.3,3.4,6.0,0.0,10.8,0.0,5.8,7.9,0.0,9.0,0.0,18.9,4.7,0.0,0.0,2.5,0.0,0.0,0.0,4.1,2.3,2.5,0.0,18.9,0.0,0.0,5.0,0.0,0.0,0.0,5.1,0.0,0.0,4.7,1.9,1.0,0.0,0.6084656084656085,0.0,0.19576719576719578,0.32275132275132273,0.0,0.1375661375661376,0.0,0.0,0.0,0.4814814814814815,0.0,0.0,0.0,0.16931216931216933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24867724867724872,0.0,0.7354497354497356,0.0,0.8148148148148149,0.9153439153439155,0.8095238095238096,0.1798941798941799,0.3174603174603175,0.0,0.5714285714285715,0.0,0.3068783068783069,0.417989417989418,0.0,0.4761904761904762,0.0,0.24867724867724872,0.0,0.0,0.1322751322751323,0.0,0.0,0.0,0.21693121693121692,0.12169312169312169,0.1322751322751323,0.0,1.0,0.0,0.0,0.2645502645502646,0.0,0.0,0.0,0.2698412698412698,0.0,0.0,0.24867724867724872,0.10052910052910054
93,5.2,0.0,5.2,0.0,0.0,2.3,4.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.4,0.0,3.6,5.2,5.2,0.0,4.6,0.0,0.5,0.0,4.4,3.7,0.0,1.1,0.0,5.2,0.0,0.0,0.0,1.4,0.0,0.0,1.5,0.5,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.44230769230769224,0.8461538461538461,0.0,0.0,0.0,0.0,0.44230769230769224,0.0,0.0,0.0,0.8269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.6538461538461539,0.0,0.6923076923076923,1.0,1.0,0.0,0.8846153846153845,0.0,0.09615384615384615,0.0,0.8461538461538461,0.7115384615384616,0.0,0.21153846153846154,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,0.0,0.28846153846153844,0.09615384615384615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.21153846153846154,0.0,0.0
94,17.8,0.0,10.3,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,12.3,16.2,16.6,0.0,5.3,0.0,5.3,0.0,0.0,5.9,0.0,2.9,0.0,17.8,6.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.5,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5786516853932584,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.0,0.0,0.17415730337078653,0.0,0.0,0.0,0.3202247191011236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370786516853932,0.0,0.6910112359550562,0.9101123595505617,0.9325842696629214,0.0,0.29775280898876405,0.0,0.29775280898876405,0.0,0.0,0.3314606741573034,0.0,0.16292134831460672,0.0,0.3539325842696629,0.0,0.0,0.0,0.0,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.6741573033707865,0.0,0.028089887640449437,0.5168539325842696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,3.6,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.2,3.6,5.9,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.6388888888888888,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,9.8,0.0,6.1,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,3.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,7.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,9.8,0.0,0.0,4.6,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6224489795918366,0.0,0.0,0.24489795918367344,0.0,0.0,0.0,0.0,0.0,0.38775510204081626,0.2755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.8061224489795918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346938775510204,0.0,0.0,0.0,0.0,0.0,0.4693877551020407,0.0,0.0,0.2755102040816326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8.6,0.0,3.7,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,8.6,4.9,6.0,0.0,4.6,0.0,0.0,0.0,2.7,5.1,0.0,7.7,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.4302325581395349,0.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.7209302325581396,0.0,0.0,0.0,0.22093023255813954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7558139534883721,0.0,1.0,0.5697674418604651,0.6976744186046512,0.0,0.5348837209302325,0.0,0.0,0.0,0.3139534883720931,0.5930232558139534,0.0,0.8953488372093024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3139534883720931,0.0,0.0,0.0
98,9.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,9.5,4.9,0.0,4.9,0.0,9.5,0.0,0.0,8.1,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2947368421052632,0.0,0.0,1.0,0.5157894736842106,0.0,0.5157894736842106,0.0,1.0,0.0,0.0,0.8526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
